0,1
277.28586403761227,425.552316680875
274.44234580882113,426.3034426560423
274.6591464706332,427.3722764930116
277.5144485451325,424.78089333411054
276.58955129359435,439.17662876057176
294.5990889402393,416.0944585564867
293.5460499601755,446.19848501042117
315.33913457323933,412.7607654231034
313.4972723204258,448.82622713758917
332.8092332434701,415.3587600973763
328.88241734049245,437.85644963794596
332.00746897182506,424.70556302911484
337.814269989787,443.24006038341884
370.32608205486696,427.93481951977935
371.7463890135172,438.659933109588
404.14859482465897,430.6069861012031
401.94652118645683,444.09614780367895
