0,1
716.4306685278647,223.20429775209675
712.8231003930338,219.03186500861298
711.0952099828816,226.70998265291234
714.997811779928,224.6109436035156
715.175317681354,243.2804852226853
731.234378240579,226.2563991617536
726.9964391969917,252.59216053335194
756.2812315181745,223.61600627190117
750.8688668343534,264.3975999484718
771.8281506694678,225.54046682531504
773.0243089605733,259.73654179200804
772.3478642195762,239.84943122367432
773.7523962422757,257.987166554334
799.6393237225586,232.014838866053
806.2837000275935,255.14735749538946
835.6666035476735,243.13455839972514
842.7823848150247,262.0496968804682
