0,1
626.8141505112218,144.68096954862423
623.9796054801814,139.9909557186538
623.7358623523776,147.5783644296866
624.920250859149,129.9135829429201
624.8788517853089,145.5870176584747
642.721291768511,123.43097587500363
643.3101835856868,150.40618884005067
669.1783354832576,116.2356475773354
664.3684224540175,159.9891171522743
678.5875830761963,127.73081767709725
676.0045605359668,157.57519390574174
690.7349257963557,132.3429932207866
687.6839194409424,149.28604611818673
718.3088707684673,136.55778852271325
716.4481255521742,148.14189719161135
749.7373446971676,138.70810582043956
751.260474852495,147.75912778634563
